id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
ngoai-00048,ngoai,Chảy máu trong ổ bụng,Tiêu hóa,,,"Bệnh nhân chửa ngoài tử cung vỡ, huyết động mạch 100 l/p, HA 100/60 mmHg. Chỉ định ngoại khoa ưu tiên hiện nay là gì?",Mổ đường trắng giữa dưới rốn cấp cứu khâu cầm máu,Bơm Methotrexate toàn thân,"Phẫu thuật nội soi ổ bụng hút máu, cắt vòi trứng kẹp mạch máu",Chèn gạc âm đạo,,,c,"Ở bệnh nhân chảy máu nhưng huyết động còn cho phép bơm hơi ổ bụng (không sốc nặng), mổ nội soi là tiêu chuẩn vàng. Xử lý kẹp cắt vòi trứng vỡ nhanh gọn, hút sạch máu, ít đau và hồi phục nhanh chóng."
ngoai-00049,ngoai,Chảy máu trong ổ bụng,Tiêu hóa,,,Chỉ định y khoa bắt buộc sau khi cắt lách toàn phần do vỡ lách trong chấn thương là gì?,Dùng thuốc chống đông máu suốt đời,"Tiêm vaccine phòng các vi khuẩn có vỏ bọc (Phế cầu, Não mô cầu, Haemophilus influenzae) trong vòng 14 ngày",Dùng Corticoid liều thấp hàng ngày,Cắt nốt phần đuôi tụy để tránh rò rỉ,,,b,Lách là cơ quan dọn dẹp các vi khuẩn có vỏ sinh mủ (OPSSI). Mất lách khiến bệnh nhân dễ bị nhiễm trùng tối cấp (Overwhelming Post-Splenectomy Infection). Việc tiêm vaccine (đặc biệt phế cầu) là bắt buộc.
ngoai-00050,ngoai,Chảy máu trong ổ bụng,Tiêu hóa,,,Biến chứng ngoại khoa cấp tính nguy hiểm nhất thường xảy ra trong 24 giờ đầu sau phẫu thuật khâu cầm máu gan hoặc lách là gì?,Rò dịch tiêu hóa,Áp xe dưới cơ hoành,Chảy máu tái phát ồ ạt trong ổ bụng,Viêm phổi kẽ,,,c,"Các nút chỉ khâu trên nhu mô bở của gan/lách rất dễ xé rách nhu mô khi huyết áp bệnh nhân được nâng lên cao sau mổ, gây chảy máu lại. Cần theo dõi sát mạch, HA và dịch máu qua ống dẫn lưu."
ngoai-00051,ngoai,Chảy máu trong ổ bụng,Tiêu hóa,,,"Hội chứng khoang bụng (Abdominal Compartment Syndrome - ACS) do nhồi nhét gạc quá nhiều hoặc truyền dịch ồ ạt phù nề ruột, được chẩn đoán khi áp lực ổ bụng tăng trên mức nào kèm xuất hiện suy tạng?",> 10 mmHg,> 12 mmHg,> 20 mmHg,> 50 mmHg,,,c,"Áp lực ổ bụng bình thường là 5-7 mmHg. Khi AL > 20 mmHg (đo qua áp lực bàng quang) và gây chèn ép mạch máu làm suy thận cấp (thiểu niệu), suy hô hấp, giảm cung lượng tim thì được gọi là Hội chứng khoang bụng, buộc phải mổ mở toang bụng để giải áp."
ngoai-00052,ngoai,Chảy máu trong ổ bụng,Tiêu hóa,,,Yếu tố giải phẫu nào tổn thương quyết định tỷ lệ tử vong cao nhất trong chấn thương vỡ gan phức tạp (Độ V theo AAST)?,Rách bao gan nông,Tổn thương cuống túi mật,Tổn thương rách tĩnh mạch gan (tĩnh mạch trên gan) hoặc tĩnh mạch chủ dưới đoạn sau gan,Rách mạc nối nhỏ,,,c,"Khu vực tĩnh mạch gan và TM chủ dưới sau gan nằm sâu, rất khó bộc lộ. Máu chảy từ đây là dòng máu lớn đổ thẳng về tim phải, không cầm được bằng nghiệm pháp Pringle, tỷ lệ tử vong trên bàn mổ cực kỳ cao. Ý phải nhớ: Tổn thương TM chủ dưới sau gan là thảm họa chấn thương bụng."
ngoai-00053,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Mốc giải phẫu phân chia chảy máu tiêu hóa trên và chảy máu tiêu hóa dưới là:,Van hồi manh tràng,Đại tràng góc lách,Góc tá - hỗng tràng (Góc Treitz),Môn vị dạ dày,,,c,"Góc Treitz là ranh giới kinh điển trong ngoại khoa. Chảy máu từ góc Treitz trở lên là XHTH trên, trở xuống là XHTH dưới. Ý phải nhớ: Góc Treitz là mốc phân chia giải phẫu XHTH."
ngoai-00054,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Nguyên nhân thường gặp nhất gây chảy máu tiêu hóa trên ở Việt Nam là bệnh lý nào?,Vỡ tĩnh mạch thực quản,Loét dạ dày tá tràng,Hội chứng Mallory-Weiss,Ung thư dạ dày,,,b,Loét dạ dày tá tràng chiếm tỷ lệ cao nhất trong các nguyên nhân gây chảy máu tiêu hóa trên. Ý phải nhớ: Loét dạ dày tá tràng là nguyên nhân hàng đầu.
ngoai-00055,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Ở Việt Nam, nguyên nhân hàng đầu gây chảy máu đường mật là gì?",Chấn thương đụng dập gan,Ung thư đường mật vùng rốn gan,Sỏi mật và giun chui ống mật,Dị dạng mạch máu trong gan,,,c,"Ở các nước nhiệt đới như Việt Nam, sỏi mật và di chứng viêm đường mật do giun là nguyên nhân chủ yếu gây chảy máu đường mật."
ngoai-00056,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Yếu tố nguy cơ nào sau đây đóng vai trò dịch tễ quan trọng nhất làm tăng tỷ lệ chảy máu ổ loét tiêu hóa ở người cao tuổi?,Chế độ ăn uống nhiều gia vị cay nóng,Lạm dụng thuốc giảm đau chống viêm không steroid,Thói quen thường xuyên hút thuốc lá,Sử dụng nhiều đồ uống có cồn mỗi ngày,,,b,"Nhóm thuốc giảm đau chống viêm (NSAIDs/Aspirin) thường được người già dùng để trị đau khớp, là yếu tố nguy cơ hàng đầu gây loét và chảy máu."
ngoai-00057,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Chảy máu tiêu hóa dưới được định nghĩa là chảy máu xuất phát từ đoạn tiêu hóa nào?,Từ nếp gấp tá tràng trở xuống,Từ van hồi manh tràng trở xuống,Từ đại tràng góc lách trở xuống,Từ dưới góc tá - hỗng tràng trở xuống,,,d,"Khái niệm chuẩn xác là toàn bộ phần ruột từ dưới góc tá - hỗng tràng (Treitz) cho đến hậu môn. Ý phải nhớ: XHTH dưới bắt đầu ngay dưới góc Treitz, bao gồm cả ruột non và đại trực tràng."
ngoai-00058,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Ở bệnh nhân lớn tuổi, nguyên nhân nào sau đây gây chảy máu tiêu hóa dưới ồ ạt thường gặp nhất?",Bệnh viêm ruột tự miễn,Trĩ nội có biến chứng,Túi thừa đại tràng và loạn sản mạch,Nứt kẽ vùng ống hậu môn,,,c,"Túi thừa đại tràng và loạn sản mạch máu là hai nguyên nhân gây chảy máu dữ dội, ồ ạt nhất ở người trên 60 tuổi. Trĩ thường rỉ rả không ồ ạt bằng. Ý phải nhớ: Túi thừa và loạn sản mạch là thủ phạm chính gây XHTH dưới ồ ạt ở người già."
ngoai-00059,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Cơ chế chính gây vỡ các búi tĩnh mạch thực quản trong bệnh cảnh xơ gan là gì?,Áp lực tĩnh mạch cửa tăng vượt mức 12 mmHg,Tình trạng rối loạn đông máu nặng do suy gan,Giảm nồng độ albumin máu gây thoát dịch,Trào ngược dịch vị lên gây ăn mòn thực quản,,,a,"Ngưỡng 12 mmHg (HVPG) là mốc sinh lý bệnh quan trọng. Khi vượt ngưỡng này, thành tĩnh mạch căng giãn tối đa và dễ vỡ."
ngoai-00060,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Hội chứng Mallory-Weiss gây chảy máu tiêu hóa thông qua cơ chế bệnh sinh nào?,Dị dạng tĩnh mạch ngoằn ngoèo dưới niêm mạc,Rách niêm mạc vùng tâm vị do nôn oẹ mạnh,Viêm thực quản trào ngược mạn tính gây loét,Thoát vị hoành gây chèn ép mạch máu niêm mạc,,,b,"Nôn mửa nhiều gây tăng áp lực ổ bụng và dạ dày đột ngột, xé rách lớp niêm mạc ở chỗ nối dạ dày - thực quản."
ngoai-00061,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Trong bệnh lý Dieulafoy, chảy máu ồ ạt xảy ra do đặc điểm tổn thương vi thể nào?",Động mạch khẩu kính lớn bất thường dưới niêm mạc bị lộ và xói mòn,Giãn tĩnh mạch vành vị do huyết khối tĩnh mạch lách,Sự thay đổi dị sản của tế bào biểu mô tuyến tâm vị,Thiếu máu cục bộ vi mạch niêm mạc dạ dày diện rộng,,,a,Dieulafoy là một dị tật bẩm sinh nơi động mạch dưới niêm mạc không nhỏ lại như bình thường mà nổi phồng lên và vỡ qua niêm mạc mỏng. Ý phải nhớ: Dieulafoy là tổn thương động mạch dưới niêm mạc.
ngoai-00062,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Cơ chế sinh lý bệnh tạo ra màu phân đen đặc trưng trong chảy máu tiêu hóa trên là gì?,Máu bị oxy hóa bởi vi khuẩn yếm khí ở đại tràng,Hemoglobin bị acid dịch vị và vi khuẩn chuyển thành hematin,Máu pha trộn với một lượng lớn dịch mật tại tá tràng,Nhu động ruột giảm làm máu ứ đọng và khô lại,,,b,Hematin có màu đen bóng và mùi khắm. Sự biến đổi này đòi hỏi máu phải ở lại trong ống tiêu hóa khoảng 14 giờ.
ngoai-00063,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Các thuốc giảm đau không steroid gây loét và chảy máu tiêu hóa theo cơ chế nào?,Kích thích tế bào G tăng tiết hormone gastrin,Ức chế men Cyclooxygenase làm giảm tổng hợp prostaglandin,Gây hoại tử trực tiếp mạng mao mạch dưới niêm mạc,Gây co thắt các nhánh động mạch nuôi niêm mạc,,,b,"Prostaglandin có vai trò kích thích tiết chất nhầy và bicarbonate bảo vệ niêm mạc. Thiếu nó, acid dạ dày dễ dàng tấn công gây loét."
ngoai-00064,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Đáp ứng sinh lý đầu tiên và quan trọng nhất của cơ thể khi xảy ra mất máu cấp số lượng lớn là gì?,Giảm nhịp tim để giảm tiêu hao năng lượng cơ tim,Giãn tĩnh mạch ngoại vi để thu hồi lượng máu dư,Co mạch ngoại vi và nhịp tim nhanh để giữ huyết áp,Tăng sản xuất nước tiểu để cân bằng lại độ thẩm thấu,,,c,Bẫy kinh điển: Cơ thể phản ứng bằng cường giao cảm. Nhịp tim nhanh và da lạnh (co mạch) xuất hiện trước khi huyết áp tụt hoặc xét nghiệm thấy hồng cầu giảm.
ngoai-00065,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Tại sao chảy máu do trĩ nội thường là máu có màu đỏ tươi, nhỏ giọt hoặc thành tia?",Búi trĩ có nguồn gốc từ hệ tĩnh mạch cửa giàu oxy,Búi trĩ có cấu trúc xoang mạch nhận máu trực tiếp từ động tĩnh mạch,Trĩ nội luôn đi kèm với biến chứng nứt kẽ hậu môn,Máu không bị vi khuẩn phân hủy do thời gian ngắn,,,b,"Các búi trĩ nội bản chất là đám rối mạch máu có luồng thông động - tĩnh mạch (shunt) rầm rộ, nên máu chảy ra giàu oxy và đỏ tươi."
ngoai-00066,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Trong chảy máu đường mật do sỏi, cơ chế trực tiếp nào làm đứt rách mạch máu?",Sỏi làm tăng áp lực đường mật gây vỡ mao mạch gan,"Sỏi cọ xát gây loét thành ống mật, ăn mòn vào nhánh động mạch hoặc tĩnh mạch",Viêm gan kèm theo làm hoại tử mảng lớn tế bào gan,Sỏi di chuyển qua cơ vòng Oddi làm rách nhú tá lớn,,,b,"Sỏi nằm lâu gây viêm loét thành đường mật. Quá trình viêm hoại tử lan dần làm thủng thành mạch máu đi kế cận (động mạch gan, tĩnh mạch cửa)."
ngoai-00067,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Tam chứng Fontan đặc trưng của bệnh lý chảy máu đường mật thường xuất hiện theo trình tự thời gian nào?,Sốt cao run - Đau hạ sườn phải - Vàng da kèm nôn máu,Đau quặn hạ sườn phải - Sốt - Nôn ra máu hoặc ỉa phân đen,Nôn ra máu trước - Sốt kèm rét run - Đau hạ sườn phải,Vàng da - Nôn ra máu ồ ạt - Đau quặn vùng gan,,,b,"Bẫy kinh điển: Trình tự bắt đầu từ sự tắc nghẽn của sỏi gây đau, nhiễm trùng gây sốt, hoại tử thành mạch gây chảy máu."
ngoai-00068,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Dấu hiệu thực thể nào giúp định hướng nôn máu do vỡ tĩnh mạch thực quản phân biệt với loét dạ dày?,Bệnh nhân có tiền sử thường xuyên đau thượng vị,Có hội chứng suy tế bào gan và tuần hoàn bàng hệ,Nôn ra máu có lẫn rất nhiều cặn thức ăn chưa tiêu,Đau rát bỏng vùng sau xương ức trước khi nôn ra máu,,,b,"Các dấu hiệu xơ gan (cổ trướng, lách to, tuần hoàn bàng hệ) là chìa khóa lâm sàng mạnh nhất để hướng tới tăng áp tĩnh mạch cửa."
ngoai-00069,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Để phân biệt nôn ra máu và ho ra máu, tính chất nào sau đây là đặc trưng nhất của ho ra máu?","Máu có màu đỏ sẫm hoặc đen, hay lẫn thức ăn",Bệnh nhân có cảm giác lợm giọng buồn nôn trước đó,"Máu đỏ tươi có lẫn bọt khí, có phản xạ ho trước khi ra máu",Bệnh nhân đi ngoài phân thường có màu đen sau đó,,,c,"Bọt khí lẫn trong máu là dấu ấn của nguồn gốc đường hô hấp. Ho ra máu không kèm lợm giọng và hiếm khi đi ngoài phân đen. Ý phải nhớ: Ho máu có bọt khí, nôn máu có thức ăn."
ngoai-00070,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Bệnh nhân nam 40 tuổi, nhậu say, nôn khan và nôn ra thức ăn nhiều lần, đến lần nôn thứ năm thì ra máu đỏ tươi. Chẩn đoán lâm sàng hợp lý nhất là?",Vỡ tĩnh mạch giãn vùng phình vị,Hội chứng Mallory-Weiss tâm vị,Viêm niêm mạc dạ dày cấp tính do rượu,Loét hành tá tràng biến chứng chảy máu,,,b,Tiền sử nôn khan hoặc nôn ra thức ăn nhiều lần trước khi nôn ra máu đỏ tươi là kịch bản kinh điển của vết rách Mallory- Weiss do tăng áp lực.
ngoai-00071,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Động tác thăm trực tràng ở bệnh nhân nghi chảy máu tiêu hóa có giá trị quan trọng nhất để làm gì?,Sờ thấy khối u của dạ dày sa xuống thấp trong tiểu khung,"Xác định tính chất phân, màu sắc máu và tổn thương thấp",Kích thích nhu động ruột giúp bệnh nhân đi ngoài dễ hơn,Đánh giá sơ bộ áp lực và cơ lực của cơ thắt hậu môn,,,b,"Thăm trực tràng rút găng có máu đỏ hay đen giúp định hướng XHTH trên hay dưới, đồng thời sờ phát hiện trĩ hoặc u bóng trực tràng."
ngoai-00072,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Đặc điểm lâm sàng điển hình nhất của chảy máu do u đại tràng ở vị trí đại tràng phải (manh tràng, đại tràng lên) là gì?",Đại tiện ra máu đỏ tươi phun thành tia liên tục,"Phân có máu đen nhầy, máu cá lờ lờ, kèm thiếu máu mạn",Máu chỉ dính thành sọc dọc quanh khuôn phân cứng,Đại tiện nhỏ giọt máu đỏ tươi sau khi phân đã ra ngoài,,,b,"U đại tràng phải máu thường hòa lẫn với phân lỏng từ hồi tràng chuyển sang, đi đoạn đường dài nên phân lờ lờ lờ máu cá. U đại tràng trái phân mới dính máu đỏ bề mặt."
ngoai-00073,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,"Trong quá trình khai thác bệnh sử, loại thuốc nào sau đây có thể làm phân có màu đen, tạo ""bẫy"" dễ nhầm với chảy máu tiêu hóa?",Thuốc giảm đau hạ sốt nhóm Paracetamol,Thuốc bổ sung chất Sắt hoặc thuốc dạ dày chứa Bismuth,Thuốc bổ sung Vitamin C liều cao hàng ngày,,,,b,"Sắt và Bismuth không bị hấp thu hoàn toàn sẽ phản ứng tạo muối sulfua có màu đen ở ruột, nhưng phân không có mùi khắm như máu. Bẫy rất hay gặp trên lâm sàng. D. Các loại thuốc trung hòa acid dạ dày chứa nhôm"
ngoai-00074,ngoai,Chảy máu đường tiêu hoá,Tiêu hóa,,,Đặc điểm lâm sàng nổi bật của chảy máu do túi thừa đại tràng ở người lớn tuổi là gì?,Đau quặn bụng dữ dội kèm đại tiện phân lỏng nhầy mủ,"Đại tiện máu đỏ tươi lượng nhiều, xuất hiện đột ngột không đau bụng","Phân có màu đen sệt, mùi khắm như chảy máu tiêu hóa trên",Máu rỉ rả kéo dài từng đợt làm thay đổi thói quen đại tiện,,,b,"Chảy máu túi thừa đại tràng đặc trưng bởi sự đột ngột, máu đỏ tươi số lượng rất nhiều nhưng bệnh nhân không hề đau đớn."
